operation_id,candidate_id,scope_space_id,nearest_station,walk_minutes,station_access,airport_access,parking_spaces_on_site,large_vehicle_access,loading_access,booking_open_months,booking_close_days,consecutive_use,setup_teardown_policy,food_policy,merch_policy,network_policy,lodging_note,access_source_url,booking_source_url,operations_source_url,observed_at,verification_status,note
OP-124,CAND-213,wakayama-kannan-arena,JR和歌山線田井ノ瀬駅,15,"田井ノ瀬駅または千旦駅から徒歩約15分","阪和自動車道和歌山ICから東へ約2.5km",120,conditional,unknown,2,,conditional,"毎月1日に2か月先を抽選、窓口・電話は同日抽選後、インターネット仮予約は2日から。利用時間に準備・撤去・清掃を含み、大会は2週間前までに事前打合せ",conditional,no,unknown,,https://www.city.wakayama.wakayama.jp/shisetsu/kouen_sp_shisetsu/1006086/1000981.html,https://www.city.wakayama.wakayama.jp/shisetsu/kouen_sp_shisetsu/1006086/1000981.html,https://www.city.wakayama.wakayama.jp/shisetsu/kouen_sp_shisetsu/1006086/1000981.html,2026-08-05,verified,"駐車120台。大型バスは施設が位置を指定。アリーナ内飲食は禁止で観覧席・ロビー・通路は可。館内・敷地内の物品販売等は原則禁止。連続利用は7日以内"
OP-125,CAND-214,tottori-main,JR鳥取駅,,"鳥取駅から路線バス約17分で農協前停留所、県民体育館に隣接","鳥取空港から車約10分",,unknown,unknown,,,unknown,"利用時間は9時〜22時。利用取消が使用日を含む5日以内の場合は施設使用料全額。モバイルルーターは予約制・1台・1日10GB",unknown,unknown,conditional,,https://www.fuse-sportspark.com/access/,https://www.fuse-sportspark.com/facility-information/prefectural-gymnasium/,https://www.fuse-sportspark.com/facility-information/prefectural-gymnasium/,2026-08-05,verified,"モバイルルーター提供はあるが催事専有回線ではない。駐車台数、大型車、搬入、飲食、物販、連続利用、予約開始時期は要確認"
OP-126,CAND-215,matsue-main,JR松江駅,15,"松江駅から徒歩約15分。または路線バス約5分で北公園下車、徒歩約3分","松江中央ICから車約15分、西尾ICから約8分",371,unknown,unknown,,,unknown,"大会等の準備・片付け・清掃は予約時間内。全国大会等は随時相談し、通常大会は利用1か月前までに打合せ。使用日を含む15日以内の取消は50％、5日以内は100％","水分補給を除きアリーナ内飲食禁止",unknown,unknown,,https://www.so-tai.jp/access/,https://www.so-tai.jp/schedule/,https://www.so-tai.jp/use/,2026-08-05,verified,"第1・第2駐車場計371台に加えておもいやり駐車場9台。駐車は30分超有料。大型車、搬入、物販、催事専有回線、連続利用、予約開始時期は要確認"
OP-127,CAND-216,soja-main,JR総社駅,20,"総社駅から市役所のある交差点を経由して徒歩約20分",,,unknown,unknown,,1,unknown,"受付窓口または総社市公共施設予約システムで予約し、利用前までに窓口で支払い。取消は利用日前日まで",unknown,unknown,unknown,,https://soja-facilities.fagiano-okayama.com/facilities/sports-center/,https://soja-facilities.fagiano-okayama.com/,https://soja-facilities.fagiano-okayama.com/,2026-08-05,verified,"2026年7月に空調供用開始。駐車台数、大型車、搬入、飲食、物販、催事専有回線、連続利用、予約開始時期は要確認"
OP-128,CAND-217,kure-ihi-main,JR呉駅,15,"呉駅から徒歩約15分。または路線バスで体育館前下車、徒歩2分",,94,unknown,unknown,6,3,unknown,"市内団体の大会等は利用6か月前の1日から窓口で専用予約。練習は前月1〜10日申請、11〜15日調整、16日以降確定。専用利用の時間外準備・後始末は基本料金","unknown",conditional,unknown,,https://sports-kure.com/shisetsu/s-510/s-515,https://sports-kure.com/shisetsu/s-510/s-512,https://sports-kure.com/shisetsu/s-510/s-511,2026-08-05,verified,"中央公園共用駐車場94台とおもいやり3台。即売会・広告宣伝等は料金加算条件あり。大型車、搬入、飲食、催事専有回線、連続利用は要確認"
OP-129,CAND-218,shunan-main,JR櫛ケ浜駅,20,"櫛ケ浜駅から徒歩約20分。または徳山駅から路線バスで緑が丘運動公園前下車、徒歩3分",,450,unknown,unknown,,7,unknown,"利用者登録後に窓口または公共施設予約サービスで申請。大会は申請書・タイムスケジュール・大会要項を提出し、準備・片付け・清掃は利用者が実施。取消・変更は7日前まで",conditional,conditional,unknown,,https://www.shunan-srt.jp/access/,https://www.shunan-srt.jp/sports_center/news/detail.php?no=51,https://www.shunan-srt.jp/facilities/pdf/price.pdf?202602=,2026-08-05,verified,"施設概要記載の無料駐車約450台を構造化。フロア飲食は原則不可だがシート上のスポーツドリンク可、観覧席は主催者許可で飲食可。物販等は目的外使用許可を1か月前までに申請。大型車、搬入、催事専有回線、連続利用、予約開始時期は要確認"
OP-130,CAND-219,tokushima-first,JR徳島駅,5,"徳島駅から北へ徒歩約5分","徳島自動車道徳島ICから車約15分",,unknown,unknown,3,,unknown,"事前登録後、利用3か月前の8時30分から予約システムで受付。当日は電話予約。利用時間内にコート撤去・清掃・退出し、ゴミは持ち帰る",conditional,unknown,unknown,,https://www.tokushimacity-sports.or.jp/facilities-info/116/,https://www.tokushimacity-sports.or.jp/application1/,https://www.tokushimacity-sports.or.jp/facilities-info/116/,2026-08-05,verified,"有料駐車場あり、台数不明。競技場内飲食は禁止で2階観覧席・休憩室等は可。予約確定後の取消でも利用料が発生。大会等は3か月より前の優先申請も相談可。大型車、搬入、物販、催事専有回線、連続利用は要確認"
OP-131,CAND-220,takamatsu-first,,,"公共交通アクセスの所要時間は公式HTMLで未観測",,224,unknown,unknown,2,,unknown,"利用者登録後、利用月2か月前の1〜10日に抽選申込、13日抽選、14〜25日に当選確定。6日前から当日は窓口申込。ラインは弱粘着テープを持参",unknown,unknown,unknown,,https://www.taka-spo.or.jp/sou1.html,https://www.taka-spo.or.jp/reservation1.html,https://www.taka-spo.or.jp/sou2.html,2026-08-05,verified,"第1駐車場134台と第2駐車場90台の計224台、有料。大会・イベント等は利用計画書を随時提出でき、翌年度分は前年12月頃に調整。大型車、搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-132,CAND-221,ehime-park-main,,,"松山市中心部から車で約30分。鉄道駅からの経路・徒歩時間は公式パンフレットで未観測",,,conditional,conditional,3,5,unknown,"予約システムまたは利用許可申請書で専用利用を申請。業務・大会等で園内への車両進入と駐車が必要な場合は事前許可申請",conditional,conditional,unknown,,https://ehime-spa.jp/wp-content/uploads/2023/08/%E9%81%8B%E5%8B%95%E5%85%AC%E5%9C%92%E3%80%80%E3%83%91%E3%83%B3%E3%83%95%E3%83%AC%E3%83%83%E3%83%88.pdf,https://ehime-spa.jp/wp-content/uploads/2000/03/R%EF%BC%95%E6%84%9B%E5%AA%9B%E7%9C%8C%E7%B7%8F%E5%90%88%E9%81%8B%E5%8B%95%E5%85%AC%E5%9C%92%E7%AE%A1%E7%90%86%E9%81%8B%E5%96%B6%E8%A6%81%E7%B6%B1.pdf,https://ehime-spa.jp/wp-content/uploads/2023/04/R5%E9%81%8B%E5%8B%95%E5%85%AC%E5%9C%92%E7%AE%A1%E7%90%86%E9%81%8B%E5%96%B6%E8%A6%81%E7%B6%B1%EF%BC%88HP%E6%B7%BB%E4%BB%98%E7%94%A8%EF%BC%89.pdf,2026-08-05,verified,"専用利用は利用日の3か月前から5日前まで。飲食は指定場所のみ。宣伝物の配布・掲示や園内車両進入は承認が必要。駐車台数、大型車寸法、搬入口、物販、催事専有回線、連続利用は要確認"
OP-133,CAND-222,haruno-main,団地南口,,"南はりまやから路線バスで団地南口へ移動し、予約制デマンドタクシーに乗り換えて春野総合運動公園へ",,78,conditional,unknown,,,unknown,"利用者登録後にこうちスポーツNAVIで抽選・空き予約。大会・催し物では指定ポリラインテープを使用し、机・椅子使用時はフロアシートを敷く。利用後は清掃",unknown,unknown,unknown,,https://www.kochi-haruno.org/access,https://www.kochi-haruno.org/info/lot,https://www.kochi-haruno.org/wp-content/uploads/2020/04/tyuijikou.pdf,2026-08-05,verified,"体育館向けP6は車78台と身体障害者用1台。大型・マイクロバスはP10・P8・P2へ事前連絡。翌年度大会・イベントは前年度1月の利用調整会議で決定し、大規模大会は1年以上前から相談可。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-134,CAND-223,fukuoka-citizens-main,地下鉄千代県庁口駅,1,"地下鉄千代県庁口駅から徒歩約1分。JR吉塚駅から徒歩約10分、路線バス千代町から徒歩約4分",,125,unknown,unknown,3,1,unknown,"10名以上の専用利用は空き枠があれば窓口で事前予約。電話は空き照会のみ。公共施設予約システムの空き予約は利用3か月前20日9時から前日19時まで",conditional,conditional,unknown,,https://www.sports-fukuokacity.or.jp/facility/gym_fukuoka.html,https://www.sports-fukuokacity.or.jp/facility/gym_fukuoka/topics/fcg_oshirase_210316_copy_copy.html,https://www.sports-fukuokacity.or.jp/facility/_2721.html,2026-08-05,verified,"有料駐車約125台で車椅子使用者用3台を含む。スポーツ用品販売・展示・軽食販売は大会主催者の事前承認を得たうえで施設へ問い合わせ、内容審査あり。補助競技場・プール・本館等は閉鎖。大型車、搬入、催事専有回線、連続利用は要確認"
OP-135,CAND-224,saga-plaza-main,JR佐賀駅,15,"佐賀駅から徒歩約15分。または佐賀駅バスセンターから路線バスでSAGAサンライズパーク（市文化会館前）下車","佐賀空港から市営バスで佐賀駅バスセンターへ移動し、路線バスへ乗り換え",,conditional,unknown,1,,unknown,"県内利用者は利用日前月1日から、県外利用者は前月15日から申請。会場設営、照明、放送、冷暖房は事前に職員と打合せ",unknown,conditional,unknown,,https://saga-sunrisepark.com/sunrise-access/,https://saga-sunrisepark.com/facility/0228_3783/,https://saga-sunrisepark.com/wp-content/uploads/2026/06/%E6%96%99%E9%87%91%E8%A1%A8SAGA%E3%83%97%E3%83%A9%E3%82%B6_2026.6%EF%BD%9E-003-%E3%81%AE%E3%82%B3%E3%83%94%E3%83%BC.pdf,2026-08-05,verified,"物品販売は許可制で1店舗1日5,250円加算。駐車場はイベント別運用があるため台数を構造化せず、大型バスは要予約案内あり。搬入、飲食、催事専有回線、連続利用は要確認"
OP-136,CAND-225,nagasaki-pref-main,大橋電停,10,"路面電車の大橋電停または高速・路線バスの大橋停留所から徒歩約10分。JR浦上駅から路面電車約10分","長崎空港から高速バスで大橋停留所まで約50分、徒歩約10分",103,yes,unknown,12,,unknown,"専用使用は原則1年前から来館して申請。使用後は競技場をモップ掛けし、器具整理と館内清掃を行う。納付済み使用料は原則返還なし",unknown,unknown,unknown,,https://www.pref.nagasaki.jp/nsfinder/sougou/so_acs.html,https://www.pref.nagasaki.jp/nsfinder/sougou/so_ri.html,https://www.pref.nagasaki.jp/nsfinder/sougou/so_ri.html,2026-08-05,verified,"館内駐車は普通車103台・バス6台・身障者用4台。隣接科学館の普通車約150台も条件付き利用可。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-137,CAND-226,kumamoto-city-main,市電市立体育館前,7,"市電の市立体育館前または商業高校前から徒歩約7分。複数のバス停から徒歩3〜6分",,,unknown,unknown,,,unknown,"専用使用は利用月2か月前の末日までに窓口申請。使用計画書で本部位置、机・椅子・ステージ、放送設備、駐車台数を打合せし、遅くとも1か月前までに確定",unknown,no,unknown,,https://kc-sks.jp/soutai/map.html,https://kc-sks.jp/soutai/usreguide02-02.html,https://kc-sks.jp/soutai/usreguide02-02.html,2026-08-05,verified,"不特定多数での利用、施設内の営利行為等は禁止。飲食ごみは持ち帰り。駐車台数、大型車、搬入、一般飲食、催事専有回線、連続利用、予約開始時期は要確認"
OP-138,CAND-227,oita-ozu-main,大洲運動公園,,"大分駅前6番乗り場から路線バスで大洲運動公園まで約15分。大分駅から約4km",,868,yes,unknown,2,,unknown,"公共施設予約システムまたは窓口で申請。市内在住者は利用月2か月前の抽選または4日から、市外在住者は2か月前10日から。システム申込の変更・取消は申込当日から5日間のみ",unknown,unknown,unknown,,https://www.oita-oosukouen.com/access/,https://www.oita-oosukouen.com/sougoutaiikukan/facilities_details/,https://www.oita-oosukouen.com/sougoutaiikukan/facilities_details/,2026-08-05,verified,"公園全体で無料の小型車868台・大型バス等8台。複数大会時は混雑注意。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-139,CAND-228,miyazaki-city-main,JR宮崎駅,5,"宮崎駅東口から徒歩約5分",,,unknown,unknown,,,unknown,"開館9時〜22時。全面・3分の2・2分の1・3分の1利用の料金区分あり。予約開始・申請期限、設営撤去条件は要確認",unknown,unknown,unknown,,https://www.sun.pref.miyazaki.lg.jp/facilities_view/373.html,https://www.city.miyazaki.miyazaki.jp/health/sports/8698.html?code=071518,https://www.city.miyazaki.miyazaki.jp/fs/8/5/9/3/2/6/_/859326.pdf,2026-08-05,verified,"立体駐車場あり。駐車台数、大型車、搬入、飲食、物販、催事専有回線、連続利用、予約開始時期は要確認"
OP-140,CAND-229,sendai-main,,,"公共交通アクセスの所要時間は公式HTMLで未観測",,900,conditional,unknown,,,unknown,"公共施設予約システムの対象施設。専用使用の準備・リハーサル・後片付けは当該時間区分料金の5割。予約開始・申請期限は要確認",unknown,conditional,unknown,,https://www.city.satsumasendai.lg.jp/kanko_bunka_sports/sports/2/9053.html,https://www.city.satsumasendai.lg.jp/soshiki/1023/2/9/1050.html,https://satsumasendai.or.jp/relays/download/179/137/116//?file=%2Ffiles%2Flibs%2F282%2F201602171207358426.pdf,2026-08-05,verified,"公式公園パンフレットは駐車場約900台。大規模イベント時は不足例があり、大型バスは別途専用スペースを確保。臨時売店は館内5㎡以内1日3,000円。搬入、飲食、催事専有回線、連続利用は要確認"
OP-141,CAND-230,okinawa-budokan-arena,壺川駅,3,"沖縄都市モノレール壺川駅から徒歩約3分、奥武山公園駅から徒歩約5分","那覇空港から車で約5分",408,yes,unknown,6,14,unknown,"利用希望日の6か月前の月初1日9時からWEB仮予約。利用日の2週間を過ぎてからは受付不可で、2週間前までに申請しない場合は自動キャンセル。料金は3日前までに支払う",unknown,unknown,unknown,,https://www.ounoyama.jp/access/,https://www.ounoyama.jp/facilities-use/borrowing-application-procedures/,https://www.ounoyama.jp/facilities-use/borrowing-application-procedures/,2026-08-05,verified,"公式パンフレット掲載の普通車は第1駐車場236台・第2駐車場172台の計408台、大型車計7台。イベント規模により駐車場整理員配置や地上・地下駐車場申請が必要。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-142,CAND-114,yoyogi-first,JR原宿駅,5,"JR原宿駅から原宿口まで徒歩約5分。渋谷駅から渋谷口までは徒歩約15分",,,unknown,unknown,,,unknown,"次年度利用は原則7月1日〜8月31日に利用予定申込書を提出し、日程調整後10月中旬頃に決定、10月31日までに正式申込。施設利用料は利用開始10日前までに全額納付。準備・撤去を含む原状回復は利用者責任",unknown,conditional,unknown,"オリンピック記念青少年総合センターが徒歩約12分",https://www.jpnsport.go.jp/yoyogi/access/tabid/88/default.aspx,https://www.jpnsport.go.jp/yoyogi/Portals/0/images/contents/syusaisya/riyoannai.260401.pdf,https://www.jpnsport.go.jp/yoyogi/Portals/0/images/contents/syusaisya/riyoannai.260401.pdf,2026-08-05,verified,"第一体育館南側に普通車専用有料駐車場あり。2026年度公式利用案内PDFを目視確認。物品販売・製品展示会は申込対象だが詳細は担当係確認。駐車台数、大型車、搬入口、飲食、催事専有回線、連続利用は要確認"
OP-143,CAND-115,ngk-main,JR笠寺駅,3,"JR東海道本線笠寺駅から徒歩約3分。名鉄本笠寺駅・大江駅からは徒歩約15分","中部国際空港から名鉄空港線で金山駅へ移動し、JR東海道本線に乗り換えて笠寺駅へ。公式案内の目安は空港から金山約38分、金山から笠寺約6分",1385,yes,conditional,,,unknown,"催物の最終打合せで関係車両、大型トラック、観光バス、テレビ中継車、電源車、物販テント等を申告。清掃・ごみ処理・原状回復は主催者責任",no,conditional,unknown,,https://www.nespa.or.jp/hall/access/,https://www.nespa.or.jp/hall/sponsor/guide/riyou-use.html,https://www.nespa.or.jp/hall/sponsor/guide/riyou-use.html,2026-08-05,verified,"ホール側有料駐車場1,385台、プール側327台は先着順で予約不可。大型車は事前確保・1日2,000円。アリーナ内飲食物持込禁止。物販は最終打合せと別料金が必要。催事専有回線、連続利用、予約開始時期は要確認"
OP-144,CAND-119,shiga-main,JR瀬田駅,,"JR瀬田駅から路線バス約15分、滋賀アリーナ停留所下車",,,yes,unknown,,,unknown,"団体登録後にWEB予約。利用区分は8時30分〜12時30分、13時〜17時、17時30分〜21時30分で、区分をまたぐ場合は原則延長料金。県外居住者は駐車場を除き料金1.5倍",unknown,conditional,yes,,https://shiga-arena.jp/access,https://shiga-arena.jp/guide,https://shiga-arena.jp/guide,2026-08-05,verified,"駐車場あり。普通車100円、マイクロバス200円、大型車300円/回。物販は事前の許可申請・受理が必要。館内Wi-Fiあり。駐車台数、搬入、飲食、連続利用、一般予約開始時期は要確認"
OP-145,CAND-121,showa-main,JR宝殿駅,,"JR宝殿駅北口から神姫バス約10分、東播工業高校前下車徒歩約20分。または、かこバスミニ約20分、平井内科クリニック前下車徒歩約3分。JR宝殿駅から約2.7km",,,unknown,unknown,4,,unknown,"利用者登録後、毎月20日〜月末に4か月先1か月分の抽選予約。翌月1日抽選、2日結果発表、3日以降は空き枠を即時予約。附属設備は予約時に同時申込し、使用後は備品復旧と清掃",unknown,unknown,unknown,,https://www.kakogawa-sports.jp/access/index.html,https://www.kakogawa-sports.jp/facilities/gym/index.html,https://www.kakogawa-sports.jp/facilities/gym/index.html,2026-08-05,verified,"加古川西ランプから車約5分、加古川北ICから約10分。電話予約不可。駐車台数、大型車、搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-146,CAND-122,fukuoka-main,福岡市総合体育館バス停,1,"西鉄バス福岡市総合体育館バス停から徒歩約1分。JR千早駅からバス約15分、天神から約25分、博多バスターミナルから約30〜45分","福岡空港から地下鉄空港線で博多駅まで約5分、その後バス等を利用",500,yes,conditional,,,unknown,"専用利用は利用者登録・抽選・許可申請・支払・事前打合せを経る。大会・イベント・興行は搬入出口と持込機材を含め、企画確定前に施設スタッフと打合せ。多数来場時は主催者側で警備を行う",unknown,conditional,unknown,,https://www.fukuoka-city-arena.jp/contact/access.html,https://www.fukuoka-city-arena.jp/about/use.html,https://www.fukuoka-city-arena.jp/about/use.html,2026-08-05,verified,"駐車場は一般489台・障がい者用7台・おもいやり4台の計500台。バス駐車料金あり。駐車場専用利用と大会・イベント時は事前打合せ。連続利用は利用日ごとの受付が必要。飲食、催事専有回線、予約開始時期は要確認"
OP-147,CAND-142,oita-main,大分駅,,"大分駅からタクシー約25分、高城駅から約15分。大分スポーツ公園内","大分空港から空港特急バス等で大分方面へ。公式ページに交通機関別ルート案内あり",5000,yes,unknown,3,,unknown,"地域・学校のスポーツ大会やその他イベントは利用日の3か月前から受付。大規模大会は規模により受付時期が異なるため日程決定時に問い合わせ。準備・片付け・モップ掛けも利用時間に含む",unknown,unknown,unknown,,https://budo.oita-sportspark.jp/access/,https://budo.oita-sportspark.jp/price/price-group/,https://budo.oita-sportspark.jp/price/price-group/,2026-08-05,verified,"大分スポーツ公園内に約5,000台分の駐車場。D駐車場は普通車・バス用。閉館後は公園門扉施錠前に速やかな出庫が必要。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-148,CAND-159,tokyo-budo-main,東京メトロ綾瀬駅,5,"東京メトロ千代田線綾瀬駅東口から徒歩約5分。京成タウンバス綾瀬駅停留所からも徒歩約5分",,70,no,unknown,,,unknown,"初回は5名以上で利用団体登録。施設予約システムで申込み、一部施設は窓口抽選。国際・全国・全都的なスポーツ大会やイベントには優先受付あり。利用1か月前以降の申込みは申込日から1週間以内に全額支払",unknown,unknown,unknown,,https://www.tef.or.jp/tb/access.html,https://www.tef.or.jp/tb/general/index.html,https://www.tef.or.jp/tb/general/index.html,2026-08-05,verified,"地下駐車場70台。車長5mまたは車高2.6m超の車両は駐車不可で、貸切や満車の場合あり。大会主催者の駐車割引は事前相談。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-149,CAND-182,ishikawa-main,総合スポーツセンター前バス停,,"金沢駅から北陸鉄道バスで総合スポーツセンター前下車","金沢駅金沢港口から車で約20分",,unknown,unknown,3,,unknown,"窓口予約は電話不可。団体ID取得後に施設予約サービスから申込み可能。インターネット予約は利用月3か月前の22日から。大会・イベントは遅くとも3週間前までに打合せし、終了後は全使用エリアを清掃して施設スタッフの点検を受ける",unknown,conditional,unknown,,https://www.ishikawa-spc.jp/access/index.html,https://ishikawa-spc.jp/first/main-arina_senyou.html,https://www.ishikawa-spc.jp/first/taikai.html,2026-08-05,verified,"施設内無料駐車場あり、満車時は西部緑地公園内駐車場を利用。臨時店舗は県スポーツ振興課への申請と平面図・レイアウト添付が必要。駐車台数、大型車、搬入、飲食、催事専有回線、連続利用は要確認"
OP-150,CAND-139,maeda-main,新総合運動公園前バス停,0,"新青森駅から青森駅経由の電車・バスで約40〜50分、青森駅から市バスで約45分。新総合運動公園前下車で正面ロータリー到着","青森空港から車で約45分",1015,yes,unknown,,14,unknown,"次年度大会・イベントの貸切調整案内は例年11月頃。年度途中貸切は空き状況に応じ電話または窓口で予約し、予約後1週間以内に申請書を提出。利用1か月前を目安に施設職員と打合せ",unknown,unknown,unknown,"園内に合宿所あり",https://aomori-sportspark.jp/info/access/,https://aomori-sportspark.jp/info/usage-flow/,https://aomori-sportspark.jp/info/usage-flow/,2026-08-05,verified,"マエダアリーナ最寄りは第1普通671台、第2普通314台・身障者30台、大型11台。園内駐車場は無料だが催事・競技会の占用は有料。2026年国スポ・障スポ期間に施設利用制限あり。搬入、飲食、物販、催事専有回線、連続利用は要確認"
OP-151,CAND-165,konohana-main,静岡鉄道県総合運動場駅,3,"静岡鉄道県総合運動場駅から徒歩約3分",,,unknown,unknown,,,unknown,"静岡県施設予約システム『とれるnet』で予約。抽選・空き施設申込みには事前の窓口利用者登録と本人確認が必要。設備・時間・詳細項目を指定し、備品も続けて予約可能",unknown,unknown,unknown,,https://www.kusanagi-sportscomplex.jp/access/,https://www.kusanagi-sportscomplex.jp/flow/,https://www.kusanagi-sportscomplex.jp/flow/,2026-08-05,verified,"大会・イベント時は北・南駐車場が制限され、駐車券なしでは入場不可の日があるため公共交通を推奨。駐車台数、大型車、搬入、飲食、物販、催事専有回線、連続利用、予約開始時期は要確認"
OP-152,CAND-183,yonago-main,産業体育館バス停,0,"米子駅から路線バス約19〜21分で産業体育館下車。便数が少ないため、徒歩10分のリビンズ山根前バス停も案内。米子駅からタクシー約15分",,380,unknown,unknown,12,,unknown,"体育館全面の大会・展示会は利用月の前年同月20日までに次年度分調整申込書を提出し、同月末までに決定。調整翌月から随時受付。一般予約は登録団体の月次利用調整会または翌日以降の電話予約",unknown,unknown,unknown,,https://yonago-santai.jp/access/,https://yonago-santai.jp/about/usage_time/,https://yonago-santai.jp/about/usage_time/,2026-08-05,verified,"無料駐車場380台。周辺商業施設への駐車は禁止。搬入、大型車、飲食、物販、催事専有回線、連続利用は要確認"
OP-153,CAND-193,gunma-main,総合スポーツセンターバス停,0,"JR新前橋駅・群馬総社駅から総合スポーツセンター行バスで終点下車。JR前橋駅から関根停留所下車徒歩約10分",,1643,yes,unknown,3,10,unknown,"2025年4月から群馬県施設予約システムへ移行。専用利用は3か月前から10日前まで1時間単位でWEB予約。大会は大会要項・打合せ書・附属設備申請書を提出し、通常は1階から入退場",conditional,conditional,unknown,"スポーツ施設利用合宿団体向け宿泊棟120人。原則8人以上・小学3年生以上で、素泊まり",https://gunma-sports.or.jp/sportscenter/arena/facility/pdf/akusesumap02.pdf,https://www.gunma-sports.or.jp/sportscenter/arena/pdf/02yoyakusystem_henkou.pdf,https://gunma-sports.or.jp/sportscenter/arena/guide/,2026-08-05,verified,"駐車場計1,643台、大型・マイクロバスは西駐車場。物販と飲食は申請制で、火気を扱う飲食物販売は禁止。搬入、催事専有回線、連続利用は要確認"
